country;group;week;zscore
Netherlands;Total;2024-04;3.62
Netherlands;Total;2024-05;4.57
Netherlands;Total;2024-06;2.87
Netherlands;Total;2024-07;1.33
Netherlands;Total;2024-08;0.04
Netherlands;Total;2024-09;0.99
Netherlands;Total;2024-10;1.37
Netherlands;Total;2024-11;0.26
Netherlands;Total;2024-12;0.11
Netherlands;Total;2024-13;1.08
Netherlands;Total;2024-14;0.89
Netherlands;Total;2024-15;1.3
Netherlands;Total;2024-16;-0.15
Netherlands;Total;2024-17;0.96
Netherlands;Total;2024-18;0.42
Netherlands;Total;2024-19;-1.33
Netherlands;Total;2024-20;0.51
Netherlands;Total;2024-21;0.09
Netherlands;Total;2024-22;-1.1
Netherlands;Total;2024-23;-0.91
Netherlands;Total;2024-24;0.02
Netherlands;Total;2024-25;1.05
Netherlands;Total;2024-26;0.84
Netherlands;Total;2024-27;0.36
Netherlands;Total;2024-28;1.27
Netherlands;Total;2024-29;0.18
Netherlands;Total;2024-30;-0.49
Netherlands;Total;2024-31;0.05
Netherlands;Total;2024-32;-0.49
Netherlands;Total;2024-33;0.37
Netherlands;Total;2024-34;-0.25
Netherlands;Total;2024-35;-0.57
Netherlands;Total;2024-36;0.53
Netherlands;Total;2024-37;-1.42
Netherlands;Total;2024-38;-0.05
Netherlands;Total;2024-39;0.25
Netherlands;Total;2024-40;0.21
Netherlands;Total;2024-41;1.4
Netherlands;Total;2024-42;1.09
Netherlands;Total;2024-43;-0.5
Netherlands;Total;2024-44;-1.46
Netherlands;Total;2024-45;-0.57
Netherlands;Total;2024-46;-0.8
Netherlands;Total;2024-47;-0.32
Netherlands;Total;2024-48;-0.26
Netherlands;Total;2024-49;-0.09
Netherlands;Total;2024-50;-1.18
Norway;Total;2018-52;0.99
Norway;Total;2019-01;1.26
Norway;Total;2019-02;0.25
Norway;Total;2019-03;-0.07
Norway;Total;2019-04;0.21
Norway;Total;2019-05;1.26
Norway;Total;2019-06;0.4
Norway;Total;2019-07;2.27
Norway;Total;2019-08;0.12
Norway;Total;2019-09;-0.22
Norway;Total;2019-10;0.52
Norway;Total;2019-11;1.18
Norway;Total;2019-12;-0.08
Norway;Total;2019-13;-0.03
Norway;Total;2019-14;-0.23
Norway;Total;2019-15;-0.48
Norway;Total;2019-16;-0.44
Norway;Total;2019-17;1.23
Norway;Total;2019-18;0.37
Norway;Total;2019-19;1
Norway;Total;2019-20;-0.71
Norway;Total;2019-21;-0.16
Norway;Total;2019-22;-0.38
Norway;Total;2019-23;-0.4
Norway;Total;2019-24;0.22
Norway;Total;2019-25;0.19
Norway;Total;2019-26;1.49
Norway;Total;2019-27;0.8
Norway;Total;2019-28;0.82
Norway;Total;2019-29;1.24
Norway;Total;2019-30;0.19
Norway;Total;2019-31;1.09
Norway;Total;2019-32;-0.17
Norway;Total;2019-33;0.55
Norway;Total;2019-34;-1.24
Norway;Total;2019-35;1.88
Norway;Total;2019-36;-0.62
Norway;Total;2019-37;-1.17
Norway;Total;2019-38;0.32
Norway;Total;2019-39;2.36
Norway;Total;2019-40;-1.17
Norway;Total;2019-41;0.76
Norway;Total;2019-42;0.45
Norway;Total;2019-43;0.45
Norway;Total;2019-44;-0.42
Norway;Total;2019-45;-0.36
Norway;Total;2019-46;1.27
Norway;Total;2019-47;-0.65
Norway;Total;2019-48;-1.27
Norway;Total;2019-49;0.47
Norway;Total;2019-50;-1.72
Norway;Total;2019-51;-1.84
Norway;Total;2019-52;-1.14
Norway;Total;2020-01;0.29
Norway;Total;2020-02;2.49
Norway;Total;2020-03;-0.16
Norway;Total;2020-04;0.33
Norway;Total;2020-05;-0.97
Norway;Total;2020-06;-1.38
Norway;Total;2020-07;0.24
Norway;Total;2020-08;-0.89
Norway;Total;2020-09;-0.17
Norway;Total;2020-10;-1.04
Norway;Total;2020-11;0.16
Norway;Total;2020-12;-0.42
Norway;Total;2020-13;0.93
Norway;Total;2020-14;0.64
Norway;Total;2020-15;1.41
Norway;Total;2020-16;0.75
Norway;Total;2020-17;-0.27
Norway;Total;2020-18;-0.81
Norway;Total;2020-19;-0.93
Norway;Total;2020-20;-2.48
Norway;Total;2020-21;-0.41
Norway;Total;2020-22;-2.8
Norway;Total;2020-23;-2.2
Norway;Total;2020-24;-0.3
Norway;Total;2020-25;-0.04
Norway;Total;2020-26;-1.73
Norway;Total;2020-27;-1.14
Norway;Total;2020-28;-1.77
Norway;Total;2020-29;0.82
Norway;Total;2020-30;0.02
Norway;Total;2020-31;0.61
Norway;Total;2020-32;-0.02
Norway;Total;2020-33;-0.07
Norway;Total;2020-34;0.5
Norway;Total;2020-35;-1.27
Norway;Total;2020-36;-1.14
Norway;Total;2020-37;1.1
Norway;Total;2020-38;0.36
Norway;Total;2020-39;-0.87
Norway;Total;2020-40;0.35
Norway;Total;2020-41;-1.3
Norway;Total;2020-42;-2.19
Norway;Total;2020-43;-0.09
Norway;Total;2020-44;-0.19
Norway;Total;2020-45;-0.99
Norway;Total;2020-46;-1.3
Norway;Total;2020-47;-0.57
Norway;Total;2020-48;-1.43
Norway;Total;2020-49;-1.37
Norway;Total;2020-50;0.05
Norway;Total;2020-51;-0.42
Norway;Total;2020-52;-0.54
Norway;Total;2020-53;-0.58
Norway;Total;2021-01;-0.91
Norway;Total;2021-02;0.38
Norway;Total;2021-03;0.03
Norway;Total;2021-04;-0.38
Norway;Total;2021-05;-2
Norway;Total;2021-06;-1.23
Norway;Total;2021-07;-2.53
Norway;Total;2021-08;-2.52
Norway;Total;2021-09;-3.88
Norway;Total;2021-10;-1.64
Norway;Total;2021-11;-1.26
Norway;Total;2021-12;-1.91
Norway;Total;2021-13;-3.03
Norway;Total;2021-14;-1.18
Norway;Total;2021-15;-1.59
Norway;Total;2021-16;-1.35
Norway;Total;2021-17;-0.4
Norway;Total;2021-18;-2.93
Norway;Total;2021-19;-2.5
Norway;Total;2021-20;-0.57
Norway;Total;2021-21;-1.54
Norway;Total;2021-22;-1.17
Norway;Total;2021-23;-0.76
Norway;Total;2021-24;-2.16
Norway;Total;2021-25;-1.51
Norway;Total;2021-26;-0.54
Norway;Total;2021-27;0.97
Norway;Total;2021-28;-0.81
Norway;Total;2021-29;0.64
Norway;Total;2021-30;0.47
Norway;Total;2021-31;0.73
Norway;Total;2021-32;1.14
Norway;Total;2021-33;1.01
Norway;Total;2021-34;1.13
Norway;Total;2021-35;1.05
Norway;Total;2021-36;0.85
Norway;Total;2021-37;1.71
Norway;Total;2021-38;1.15
Norway;Total;2021-39;0.71
Norway;Total;2021-40;0.42
Norway;Total;2021-41;0
Norway;Total;2021-42;1.38
Norway;Total;2021-43;2.45
Norway;Total;2021-44;2.75
Norway;Total;2021-45;3.46
Norway;Total;2021-46;2.38
Norway;Total;2021-47;2.87
Norway;Total;2021-48;3.24
Norway;Total;2021-49;5.01
Norway;Total;2021-50;3
Norway;Total;2021-51;2.59
Norway;Total;2021-52;1.5
Norway;Total;2022-01;2.19
Norway;Total;2022-02;1.13
Norway;Total;2022-03;-1.2
Norway;Total;2022-04;-1.3
Norway;Total;2022-05;1.36
Norway;Total;2022-06;0.31
Norway;Total;2022-07;0.93
Norway;Total;2022-08;3.18
Norway;Total;2022-09;2.74
Norway;Total;2022-10;1.86
Norway;Total;2022-11;3.86
Norway;Total;2022-12;3.87
Norway;Total;2022-13;1.55
Norway;Total;2022-14;3.34
Norway;Total;2022-15;1.16
Norway;Total;2022-16;0.79
Norway;Total;2022-17;1.21
Norway;Total;2022-18;1.39
Norway;Total;2022-19;1.02
Norway;Total;2022-20;1.59
Norway;Total;2022-21;-0.76
Norway;Total;2022-22;1.26
Norway;Total;2022-23;0.57
Norway;Total;2022-24;1.56
Norway;Total;2022-25;4.14
Norway;Total;2022-26;1.37
Norway;Total;2022-27;3.15
Norway;Total;2022-28;3.74
Norway;Total;2022-29;3.66
Norway;Total;2022-30;1.7
Norway;Total;2022-31;1.87
Norway;Total;2022-32;1.68
Norway;Total;2022-33;2.51
Norway;Total;2022-34;0.15
Norway;Total;2022-35;-0.06
Norway;Total;2022-36;1.7
Norway;Total;2022-37;0.62
Norway;Total;2022-38;2.05
Norway;Total;2022-39;1.48
Norway;Total;2022-40;0.53
Norway;Total;2022-41;1.5
Norway;Total;2022-42;1.07
Norway;Total;2022-43;0.84
Norway;Total;2022-44;1.02
Norway;Total;2022-45;0.12
Norway;Total;2022-46;1.07
Norway;Total;2022-47;2.17
Norway;Total;2022-48;1.55
Norway;Total;2022-49;2.09
Norway;Total;2022-50;4.24
Norway;Total;2022-51;4.8
Norway;Total;2022-52;6.39
Norway;Total;2023-01;5.45
Norway;Total;2023-02;4.66
Norway;Total;2023-03;0.64
Norway;Total;2023-04;-0.06
Norway;Total;2023-05;-0.06
Norway;Total;2023-06;-0.93
Norway;Total;2023-07;-1.19
Norway;Total;2023-08;-0.99
Norway;Total;2023-09;-2.02
Norway;Total;2023-10;-1
Norway;Total;2023-11;-0.33
Norway;Total;2023-12;-0.09
Norway;Total;2023-13;-0.72
Norway;Total;2023-14;-1.46
Norway;Total;2023-15;-0.61
Norway;Total;2023-16;0.16
Norway;Total;2023-17;0.25
Norway;Total;2023-18;-0.97
Norway;Total;2023-19;0.57
Norway;Total;2023-20;-2.6
Norway;Total;2023-21;-0.55
Norway;Total;2023-22;0.45
Norway;Total;2023-23;0.05
Norway;Total;2023-24;0.89
Norway;Total;2023-25;-0.6
Norway;Total;2023-26;1.99
Norway;Total;2023-27;-0.64
Norway;Total;2023-28;-0.14
Norway;Total;2023-29;-0.85
Norway;Total;2023-30;-0.16
Norway;Total;2023-31;0.68
Norway;Total;2023-32;-0.26
Norway;Total;2023-33;-1.45
Norway;Total;2023-34;-0.71
Norway;Total;2023-35;-0.46
Norway;Total;2023-36;0.76
Norway;Total;2023-37;1.44
Norway;Total;2023-38;0.67
Norway;Total;2023-39;0.75
Norway;Total;2023-40;-0.86
Norway;Total;2023-41;-0.41
Norway;Total;2023-42;0.67
Norway;Total;2023-43;-0.02
Norway;Total;2023-44;0.94
Norway;Total;2023-45;0.83
Norway;Total;2023-46;1.99
Norway;Total;2023-47;3.21
Norway;Total;2023-48;1.21
Norway;Total;2023-49;1.38
Norway;Total;2023-50;0.76
Norway;Total;2023-51;2.51
Norway;Total;2023-52;0.32
Norway;Total;2024-01;2.07
Norway;Total;2024-02;1.83
Norway;Total;2024-03;2.3
Norway;Total;2024-04;0.19
Norway;Total;2024-05;0.8
Norway;Total;2024-06;-0.52
Norway;Total;2024-07;-1.04
Norway;Total;2024-08;-0.61
Norway;Total;2024-09;-0.7
Norway;Total;2024-10;-0.82
Norway;Total;2024-11;-1.47
Norway;Total;2024-12;-1.69
Norway;Total;2024-13;-0.27
Norway;Total;2024-14;-1.86
Norway;Total;2024-15;-1.14
Norway;Total;2024-16;-1.12
Norway;Total;2024-17;-0.43
Norway;Total;2024-18;-0.58
Norway;Total;2024-19;-1.98
Norway;Total;2024-20;-0.17
Norway;Total;2024-21;0.98
Norway;Total;2024-22;-0.23
Norway;Total;2024-23;0.93
Norway;Total;2024-24;-0.29
Norway;Total;2024-25;-0.2
Norway;Total;2024-26;0.5
Norway;Total;2024-27;0.28
Norway;Total;2024-28;-0.78
Norway;Total;2024-29;0.41
Norway;Total;2024-30;0.47
Norway;Total;2024-31;1.49
Norway;Total;2024-32;0.4
Norway;Total;2024-33;1.08
Norway;Total;2024-34;0.35
Norway;Total;2024-35;1.22
Norway;Total;2024-36;2.83
Norway;Total;2024-37;1.44
Norway;Total;2024-38;-1.13
Norway;Total;2024-39;-0.45
Norway;Total;2024-40;-0.38
Norway;Total;2024-41;2.24
Norway;Total;2024-42;0.41
Norway;Total;2024-43;0.65
Norway;Total;2024-44;-0.91
Norway;Total;2024-45;-0.83
Norway;Total;2024-46;-0.3
Norway;Total;2024-47;-1.7
Norway;Total;2024-48;-0.68
Norway;Total;2024-49;-1.07
Norway;Total;2024-50;-2.46
Portugal;Total;2018-52;3
Portugal;Total;2019-01;5.26
Portugal;Total;2019-02;7.66
Portugal;Total;2019-03;8.34
Portugal;Total;2019-04;8.66
Portugal;Total;2019-05;7.45
Portugal;Total;2019-06;6.35
Portugal;Total;2019-07;5.77
Portugal;Total;2019-08;4.22
Portugal;Total;2019-09;3.21
Portugal;Total;2019-10;2.3
Portugal;Total;2019-11;1.44
Portugal;Total;2019-12;0.99
Portugal;Total;2019-13;0.42
Portugal;Total;2019-14;0.26
Portugal;Total;2019-15;0.64
Portugal;Total;2019-16;0.73
Portugal;Total;2019-17;0.46
Portugal;Total;2019-18;0.48
Portugal;Total;2019-19;-0.21
Portugal;Total;2019-20;-0.87
Portugal;Total;2019-21;-0.84
Portugal;Total;2019-22;-0.23
Portugal;Total;2019-23;-1.45
Portugal;Total;2019-24;-0.95
Portugal;Total;2019-25;-0.37
Portugal;Total;2019-26;-0.24
Portugal;Total;2019-27;-0.39
Portugal;Total;2019-28;-0.27
Portugal;Total;2019-29;-0.95
Portugal;Total;2019-30;-0.63
Portugal;Total;2019-31;-0.61
Portugal;Total;2019-32;-0.65
Portugal;Total;2019-33;-1.43
Portugal;Total;2019-34;0.44
Portugal;Total;2019-35;-0.19
Portugal;Total;2019-36;0.35
Portugal;Total;2019-37;-1.22
Portugal;Total;2019-38;-0.22
Portugal;Total;2019-39;-1.21
Portugal;Total;2019-40;-0.31
Portugal;Total;2019-41;-1.06
Portugal;Total;2019-42;-0.51
Portugal;Total;2019-43;1.71
Portugal;Total;2019-44;1.69
Portugal;Total;2019-45;1.11
Portugal;Total;2019-46;1.57
Portugal;Total;2019-47;2.26
Portugal;Total;2019-48;2.06
Portugal;Total;2019-49;0.71
Portugal;Total;2019-50;2.24
Portugal;Total;2019-51;2.06
Portugal;Total;2019-52;2.14
Portugal;Total;2020-01;3.86
Portugal;Total;2020-02;5.25
Portugal;Total;2020-03;6.08
Portugal;Total;2020-04;5.11
Portugal;Total;2020-05;5.16
Portugal;Total;2020-06;3.31
Portugal;Total;2020-07;1.22
Portugal;Total;2020-08;2.04
Portugal;Total;2020-09;1.47
Portugal;Total;2020-10;0.28
Portugal;Total;2020-11;2.22
Portugal;Total;2020-12;3.07
Portugal;Total;2020-13;4.31
Portugal;Total;2020-14;5.55
Portugal;Total;2020-15;5.32
Portugal;Total;2020-16;3.13
Portugal;Total;2020-17;2.45
Portugal;Total;2020-18;1.12
Portugal;Total;2020-19;1.3
Portugal;Total;2020-20;0.16
Portugal;Total;2020-21;0.44
Portugal;Total;2020-22;3.5
Portugal;Total;2020-23;0.28
Portugal;Total;2020-24;-1.42
Portugal;Total;2020-25;-0.46
Portugal;Total;2020-26;1.75
Portugal;Total;2020-27;1.15
Portugal;Total;2020-28;3.26
Portugal;Total;2020-29;7.72
Portugal;Total;2020-30;5.55
Portugal;Total;2020-31;3.14
Portugal;Total;2020-32;1.79
Portugal;Total;2020-33;0.08
Portugal;Total;2020-34;0.95
Portugal;Total;2020-35;1.6
Portugal;Total;2020-36;1.48
Portugal;Total;2020-37;3.35
Portugal;Total;2020-38;2.03
Portugal;Total;2020-39;-0.86
Portugal;Total;2020-40;2.03
Portugal;Total;2020-41;1.94
Portugal;Total;2020-42;2.52
Portugal;Total;2020-43;2.51
Portugal;Total;2020-44;4.84
Portugal;Total;2020-45;5.72
Portugal;Total;2020-46;7.25
Portugal;Total;2020-47;6.76
Portugal;Total;2020-48;6.45
Portugal;Total;2020-49;7.64
Portugal;Total;2020-50;9.1
Portugal;Total;2020-51;7.79
Portugal;Total;2020-52;6.54
Portugal;Total;2020-53;9.5
Portugal;Total;2021-01;15.22
Portugal;Total;2021-02;21.29
Portugal;Total;2021-03;24.42
Portugal;Total;2021-04;22.46
Portugal;Total;2021-05;16.07
Portugal;Total;2021-06;11.16
Portugal;Total;2021-07;6.43
Portugal;Total;2021-08;3.38
Portugal;Total;2021-09;1.81
Portugal;Total;2021-10;-0.44
Portugal;Total;2021-11;-0.5
Portugal;Total;2021-12;-1.15
Portugal;Total;2021-13;-0.22
Portugal;Total;2021-14;-1.57
Portugal;Total;2021-15;-1.83
Portugal;Total;2021-16;-2.28
Portugal;Total;2021-17;-2.49
Portugal;Total;2021-18;-0.46
Portugal;Total;2021-19;-1.88
Portugal;Total;2021-20;-2.62
Portugal;Total;2021-21;-0.59
Portugal;Total;2021-22;-1.76
Portugal;Total;2021-23;-0.9
Portugal;Total;2021-24;-0.22
Portugal;Total;2021-25;-1.74
Portugal;Total;2021-26;-0.41
Portugal;Total;2021-27;-0.31
Portugal;Total;2021-28;1.03
Portugal;Total;2021-29;-0.04
Portugal;Total;2021-30;0.13
Portugal;Total;2021-31;1.29
Portugal;Total;2021-32;1.5
Portugal;Total;2021-33;1.97
Portugal;Total;2021-34;1.5
Portugal;Total;2021-35;1.35
Portugal;Total;2021-36;0.23
Portugal;Total;2021-37;-0.63
Portugal;Total;2021-38;0.56
Portugal;Total;2021-39;0.18
Portugal;Total;2021-40;1.43
Portugal;Total;2021-41;1.35
Portugal;Total;2021-42;0.19
Portugal;Total;2021-43;1.42
Portugal;Total;2021-44;0.95
Portugal;Total;2021-45;3.68
Portugal;Total;2021-46;3.99
Portugal;Total;2021-47;4.83
Portugal;Total;2021-48;6.29
Portugal;Total;2021-49;4.98
Portugal;Total;2021-50;3.54
Portugal;Total;2021-51;4.25
Portugal;Total;2021-52;3.45
Portugal;Total;2022-01;2.77
Portugal;Total;2022-02;3.43
Portugal;Total;2022-03;5.57
Portugal;Total;2022-04;5.44
Portugal;Total;2022-05;6.25
Portugal;Total;2022-06;4.63
Portugal;Total;2022-07;4.65
Portugal;Total;2022-08;2.49
Portugal;Total;2022-09;1.84
Portugal;Total;2022-10;2.35
Portugal;Total;2022-11;2.24
Portugal;Total;2022-12;2.8
Portugal;Total;2022-13;2.84
Portugal;Total;2022-14;2.62
Portugal;Total;2022-15;2.95
Portugal;Total;2022-16;1.69
Portugal;Total;2022-17;1.63
Portugal;Total;2022-18;1.17
Portugal;Total;2022-19;3.79
Portugal;Total;2022-20;2.86
Portugal;Total;2022-21;2.98
Portugal;Total;2022-22;3.54
Portugal;Total;2022-23;4.93
Portugal;Total;2022-24;6.98
Portugal;Total;2022-25;1.64
Portugal;Total;2022-26;1.42
Portugal;Total;2022-27;3.95
Portugal;Total;2022-28;7.95
Portugal;Total;2022-29;3.97
Portugal;Total;2022-30;3.44
Portugal;Total;2022-31;2.41
Portugal;Total;2022-32;1.31
Portugal;Total;2022-33;0.96
Portugal;Total;2022-34;0.65
Portugal;Total;2022-35;0.64
Portugal;Total;2022-36;0.57
Portugal;Total;2022-37;0.98
Portugal;Total;2022-38;1.25
Portugal;Total;2022-39;-1.22
Portugal;Total;2022-40;1.2
Portugal;Total;2022-41;1.05
Portugal;Total;2022-42;0.52
Portugal;Total;2022-43;1.33
Portugal;Total;2022-44;1.65
Portugal;Total;2022-45;2.47
Portugal;Total;2022-46;2.57
Portugal;Total;2022-47;3.82
Portugal;Total;2022-48;5.23
Portugal;Total;2022-49;6.72
Portugal;Total;2022-50;7.24
Portugal;Total;2022-51;5.25
Portugal;Total;2022-52;4.72
Portugal;Total;2023-01;5.2
Portugal;Total;2023-02;3.61
Portugal;Total;2023-03;4.5
Portugal;Total;2023-04;3.7
Portugal;Total;2023-05;5.47
Portugal;Total;2023-06;5.73
Portugal;Total;2023-07;4.39
Portugal;Total;2023-08;2.77
Portugal;Total;2023-09;3.19
Portugal;Total;2023-10;3.11
Portugal;Total;2023-11;1.11
Portugal;Total;2023-12;0
Portugal;Total;2023-13;-0.09
Portugal;Total;2023-14;-0.49
Portugal;Total;2023-15;-1.14
Portugal;Total;2023-16;-0.43
Portugal;Total;2023-17;0.63
Portugal;Total;2023-18;-0.16
Portugal;Total;2023-19;-2.14
Portugal;Total;2023-20;-0.27
Portugal;Total;2023-21;0.08
Portugal;Total;2023-22;0.03
Portugal;Total;2023-23;0.28
Portugal;Total;2023-24;-0.55
Portugal;Total;2023-25;0.27
Portugal;Total;2023-26;-0.41
Portugal;Total;2023-27;-1.04
Portugal;Total;2023-28;-0.41
Portugal;Total;2023-29;-0.7
Portugal;Total;2023-30;-0.4
Portugal;Total;2023-31;0.54
Portugal;Total;2023-32;2.29
Portugal;Total;2023-33;0.78
Portugal;Total;2023-34;3.29
Portugal;Total;2023-35;0.44
Portugal;Total;2023-36;0.66
Portugal;Total;2023-37;0.36
Portugal;Total;2023-38;0.2
Portugal;Total;2023-39;0.67
Portugal;Total;2023-40;0.4
Portugal;Total;2023-41;0.34
Portugal;Total;2023-42;-0.5
Portugal;Total;2023-43;0.28
Portugal;Total;2023-44;0.15
Portugal;Total;2023-45;2.01
Portugal;Total;2023-46;0.5
Portugal;Total;2023-47;0.24
Portugal;Total;2023-48;1.41
Portugal;Total;2023-49;3.24
Portugal;Total;2023-50;3.33
Portugal;Total;2023-51;5.05
Portugal;Total;2023-52;10.51
Portugal;Total;2024-01;11.86
Portugal;Total;2024-02;9.27
Portugal;Total;2024-03;6.72
Portugal;Total;2024-04;3.18
Portugal;Total;2024-05;1.21
Portugal;Total;2024-06;1.14
Portugal;Total;2024-07;0.98
Portugal;Total;2024-08;-0.83
Portugal;Total;2024-09;-0.38
Portugal;Total;2024-10;1.38
Portugal;Total;2024-11;2.06
Portugal;Total;2024-12;1.38
Portugal;Total;2024-13;0.15
Portugal;Total;2024-14;1.71
Portugal;Total;2024-15;-0.12
Portugal;Total;2024-16;0.15
Portugal;Total;2024-17;-1.07
Portugal;Total;2024-18;-0.36
Portugal;Total;2024-19;0.15
Portugal;Total;2024-20;-0.74
Portugal;Total;2024-21;0.9
Portugal;Total;2024-22;1.44
Portugal;Total;2024-23;1.83
Portugal;Total;2024-24;0.35
Portugal;Total;2024-25;0.96
Portugal;Total;2024-26;-0.08
Portugal;Total;2024-27;0.78
Portugal;Total;2024-28;1.13
Portugal;Total;2024-29;-0.2
Portugal;Total;2024-30;2.6
Portugal;Total;2024-31;1.95
Portugal;Total;2024-32;0.59
Portugal;Total;2024-33;0.27
Portugal;Total;2024-34;0.39
Portugal;Total;2024-35;-0.54
Portugal;Total;2024-36;-1.93
Portugal;Total;2024-37;-0.19
Portugal;Total;2024-38;1.08
Portugal;Total;2024-39;-2.09
Portugal;Total;2024-40;0.87
Portugal;Total;2024-41;-1.64
Portugal;Total;2024-42;-0.94
Portugal;Total;2024-43;-0.42
Portugal;Total;2024-44;-0.04
Portugal;Total;2024-45;1.03
Portugal;Total;2024-46;-0.48
Portugal;Total;2024-47;0.85
Portugal;Total;2024-48;0.42
Portugal;Total;2024-49;0.62
Portugal;Total;2024-50;1.97
Slovenia;Total;2018-52;0.56
Slovenia;Total;2019-01;2.22
Slovenia;Total;2019-02;3.02
Slovenia;Total;2019-03;2.52
Slovenia;Total;2019-04;2.46
Slovenia;Total;2019-05;3.94
Slovenia;Total;2019-06;3.79
Slovenia;Total;2019-07;2.53
Slovenia;Total;2019-08;2.67
Slovenia;Total;2019-09;2.68
Slovenia;Total;2019-10;0.47
Slovenia;Total;2019-11;2.48
Slovenia;Total;2019-12;1.38
Slovenia;Total;2019-13;-0.33
Slovenia;Total;2019-14;1.03
Slovenia;Total;2019-15;-1.84
Slovenia;Total;2019-16;1.02
Slovenia;Total;2019-17;0.47
Slovenia;Total;2019-18;-0.28
Slovenia;Total;2019-19;-0.51
Slovenia;Total;2019-20;1.11
Slovenia;Total;2019-21;1.43
Slovenia;Total;2019-22;-0.93
Slovenia;Total;2019-23;-2.19
Slovenia;Total;2019-24;-0.6
Slovenia;Total;2019-25;0.51
Slovenia;Total;2019-26;-1.04
Slovenia;Total;2019-27;-0.25
Slovenia;Total;2019-28;-1.32
Slovenia;Total;2019-29;-0.23
Slovenia;Total;2019-30;2.39
Slovenia;Total;2019-31;0.4
Slovenia;Total;2019-32;1.07
Slovenia;Total;2019-33;-0.53
Slovenia;Total;2019-34;1.13
Slovenia;Total;2019-35;-1.25
Slovenia;Total;2019-36;-1.57
Slovenia;Total;2019-37;0.86
Slovenia;Total;2019-38;-1.47
Slovenia;Total;2019-39;-0.27
Slovenia;Total;2019-40;0.08
Slovenia;Total;2019-41;0.23
Slovenia;Total;2019-42;-0.12
Slovenia;Total;2019-43;-1.06
Slovenia;Total;2019-44;-2.66
Slovenia;Total;2019-45;-0.43
Slovenia;Total;2019-46;0.12
Slovenia;Total;2019-47;-1.85
Slovenia;Total;2019-48;-2.17
Slovenia;Total;2019-49;1.07
Slovenia;Total;2019-50;1.53
Slovenia;Total;2019-51;1.08
Slovenia;Total;2019-52;-0.59
Slovenia;Total;2020-01;0.37
Slovenia;Total;2020-02;0.54
Slovenia;Total;2020-03;0.69
Slovenia;Total;2020-04;1.7
Slovenia;Total;2020-05;2.41
Slovenia;Total;2020-06;1.48
Slovenia;Total;2020-07;3.67
Slovenia;Total;2020-08;1.34
Slovenia;Total;2020-09;1.1
Slovenia;Total;2020-10;0.94
Slovenia;Total;2020-11;1.53
Slovenia;Total;2020-12;2.05
Slovenia;Total;2020-13;0
Slovenia;Total;2020-14;-0.19
Slovenia;Total;2020-15;1.62
Slovenia;Total;2020-16;2.18
Slovenia;Total;2020-17;0.78
Slovenia;Total;2020-18;-0.75
Slovenia;Total;2020-19;0.33
Slovenia;Total;2020-20;-0.55
Slovenia;Total;2020-21;1.79
Slovenia;Total;2020-22;-1.64
Slovenia;Total;2020-23;-0.81
Slovenia;Total;2020-24;0.83
Slovenia;Total;2020-25;0.76
Slovenia;Total;2020-26;2.4
Slovenia;Total;2020-27;0.62
Slovenia;Total;2020-28;-1.28
Slovenia;Total;2020-29;-0.2
Slovenia;Total;2020-30;0.62
Slovenia;Total;2020-31;1.75
Slovenia;Total;2020-32;0.48
Slovenia;Total;2020-33;1.53
Slovenia;Total;2020-34;-0.2
Slovenia;Total;2020-35;-0.82
Slovenia;Total;2020-36;0.45
Slovenia;Total;2020-37;1.27
